1,RightArrow,[0.05819686 0.40367934 0.18318775 0.47399232]
227,GreenAvatar,[0.14214298 0.6947111  0.2542519  0.75907934]
228,RightArrow,[0.1408398  0.28046703 0.26643395 0.37470776]
228,GreenAvatar,[0.15409923 0.6719444  0.26282507 0.73413026]
229,RightArrow,[0.13690259 0.26086602 0.26375437 0.35592696]
229,GreenAvatar,[0.1537975  0.65124565 0.2601102  0.7143788 ]
230,RightArrow,[0.13666186 0.24546401 0.2684947  0.3403157 ]
230,GreenAvatar,[0.15824795 0.6360506  0.26426443 0.69793916]
231,GreenAvatar,[0.17291439 0.62130916 0.27566844 0.6810045 ]
231,RightArrow,[0.1519398  0.23003986 0.27982843 0.32687065]
232,RightArrow,[0.1598317  0.21470928 0.28666738 0.31290525]
232,GreenAvatar,[0.18154988 0.60744727 0.28265047 0.66685915]
233,GreenAvatar,[0.18427992 0.5931172  0.28498834 0.6488884 ]
233,RightArrow,[0.16117531 0.19810165 0.28763276 0.29636413]
234,GreenAvatar,[0.18090823 0.57042193 0.28300282 0.62450373]
234,RightArrow,[0.15606701 0.16974603 0.28082964 0.27214503]
235,RightArrow,[0.13911986 0.13820258 0.27070078 0.24617481]
235,GreenAvatar,[0.17406307 0.54869056 0.27419984 0.59859645]
236,RightArrow,[0.11698949 0.10741358 0.2550282  0.21855456]
236,GreenAvatar,[0.15763776 0.52775544 0.2506956  0.5779924 ]
237,RightArrow,[0.11578043 0.08592046 0.25301123 0.19785726]
237,GreenAvatar,[0.13973396 0.5111882  0.23628835 0.56320196]
238,RightArrow,[0.1184805  0.06959438 0.26011315 0.18382671]
238,GreenAvatar,[0.13524875 0.4995601  0.23129293 0.55295944]
239,GreenAvatar,[0.1328054  0.49298447 0.23065573 0.54634565]
239,RightArrow,[0.12207862 0.06029499 0.2666474  0.17577216]
240,RightArrow,[0.12193798 0.05190889 0.2650192  0.1696923 ]
240,GreenAvatar,[0.12809655 0.48820412 0.22708875 0.54068816]
241,RightArrow,[0.11587184 0.04115262 0.26263514 0.15955572]
241,GreenAvatar,[0.12275356 0.48084694 0.21948558 0.5330023 ]
242,RightArrow,[0.11320058 0.03563105 0.26014602 0.15439948]
242,GreenAvatar,[0.12124416 0.47592756 0.21720958 0.52895164]
243,RightArrow,[0.11354312 0.02679084 0.26236203 0.1486919 ]
243,GreenAvatar,[0.11791976 0.46957868 0.21540628 0.52361447]
244,RightArrow,[0.11537734 0.01676331 0.26219225 0.13944101]
244,GreenAvatar,[0.11186641 0.46291977 0.20947933 0.5165747 ]
245,RightArrow,[0.11170451 0.00394638 0.26135683 0.13055363]
245,GreenAvatar,[0.10546587 0.45606893 0.20218067 0.5098924 ]
246,RightArrow,[0.10278986 0.00399446 0.25481522 0.12916847]
246,GreenAvatar,[0.09376082 0.4549115  0.19121593 0.50926787]
247,RightArrow,[0.09560028 0.00683036 0.24699369 0.13261873]
247,GreenAvatar,[0.08311334 0.45741475 0.18315715 0.5117266 ]
248,RightArrow,[0.09581887 0.00965148 0.24653745 0.13471676]
248,GreenAvatar,[0.08033356 0.45853    0.18091089 0.51369596]
249,RightArrow,[0.09144143 0.01884286 0.24016348 0.1400596 ]
249,GreenAvatar,[0.08217604 0.4641256  0.18032476 0.518181  ]
250,RightArrow,[0.08215211 0.01644089 0.23381276 0.13821188]
250,GreenAvatar,[0.06998836 0.4632411  0.16960737 0.5174684 ]
251,RightArrow,[0.08708011 0.02268192 0.23620138 0.14367592]
251,GreenAvatar,[0.06988393 0.46738875 0.17284498 0.52067316]
252,RightArrow,[0.1020941  0.03865069 0.24296783 0.15871172]
252,GreenAvatar,[0.08100657 0.47838077 0.18339314 0.5309296 ]
253,GreenAvatar,[0.08718593 0.49487504 0.18845667 0.5470811 ]
253,RightArrow,[0.1091696  0.06609099 0.24232525 0.17864135]
254,RightArrow,[0.10036349 0.0889608  0.23649105 0.19780287]
254,GreenAvatar,[0.08620719 0.51070243 0.18699986 0.5639537 ]
255,RightArrow,[0.09278958 0.1070518  0.22867791 0.21334301]
255,GreenAvatar,[0.07900687 0.5248847  0.18069594 0.5776479 ]
256,GreenAvatar,[0.06618361 0.5384475  0.16850503 0.59146786]
256,RightArrow,[0.08598927 0.1244195  0.22014028 0.22685964]
257,RightArrow,[0.08239683 0.14233832 0.21388566 0.24311979]
257,GreenAvatar,[0.05726742 0.55252165 0.16090456 0.60656554]
258,RightArrow,[0.08778888 0.16155969 0.22081676 0.2605405 ]
258,GreenAvatar,[0.06248908 0.56719184 0.16942678 0.6232132 ]
259,GreenAvatar,[0.07155381 0.5812901  0.17640199 0.6367518 ]
259,RightArrow,[0.09453212 0.17662215 0.22481258 0.27763164]
260,RightArrow,[0.09238178 0.19460988 0.22008687 0.29268956]
260,GreenAvatar,[0.07121475 0.5957924  0.17586856 0.65139616]
261,RightArrow,[0.08618104 0.21026772 0.21314803 0.3055346 ]
261,GreenAvatar,[0.06551266 0.6105008  0.17330608 0.6679934 ]
262,RightArrow,[0.07909654 0.22601986 0.21066965 0.31951404]
262,GreenAvatar,[0.06426672 0.625697   0.1724531  0.6835543 ]
263,RightArrow,[0.07719646 0.24085292 0.207292   0.33303478]
263,GreenAvatar,[0.06587041 0.6390677  0.17534813 0.6982439 ]
264,RightArrow,[0.07727526 0.2513913  0.20849021 0.34580147]
264,GreenAvatar,[0.06911918 0.6500475  0.17685643 0.71021956]
265,RightArrow,[0.07371483 0.26202407 0.20433608 0.35842463]
265,GreenAvatar,[0.06665929 0.6620582  0.17580342 0.72198135]
266,RightArrow,[0.06257095 0.27090988 0.1945267  0.36572435]
266,GreenAvatar,[0.05871479 0.67114127 0.16551355 0.732375  ]
267,RightArrow,[0.05596298 0.28132492 0.18550876 0.37508124]
267,GreenAvatar,[0.04861087 0.6830301  0.15733783 0.74480057]
268,RightArrow,[0.05195884 0.30130613 0.18518883 0.37723166]
269,RightArrow,[0.05133206 0.31633517 0.18229306 0.39040574]
270,RightArrow,[0.05412363 0.32530445 0.18503407 0.40238464]
271,LeftArrow,[0.05040559 0.33061123 0.181895   0.40733552]
271,RightArrow,[0.05040559 0.33061123 0.181895   0.40733552]
272,LeftArrow,[0.04379309 0.3340394  0.17823431 0.41062033]
273,LeftArrow,[0.04451673 0.34612286 0.18150443 0.42012697]
274,RightArrow,[0.04916535 0.3523559  0.17852996 0.42758566]
274,LeftArrow,[0.04916535 0.3523559  0.17852996 0.42758566]
275,RightArrow,[0.05128226 0.35569927 0.17963156 0.42962304]
275,LeftArrow,[0.05128226 0.35569927 0.17963156 0.42962304]
276,RightArrow,[0.05015643 0.35462368 0.17856573 0.42925096]
276,LeftArrow,[0.05015643 0.35462368 0.17856573 0.42925096]
277,RightArrow,[0.0482272  0.35099515 0.1766878  0.42696342]
277,LeftArrow,[0.0482272  0.35099515 0.1766878  0.42696342]
278,RightArrow,[0.04664823 0.34943372 0.17630067 0.4257267 ]
278,LeftArrow,[0.04664823 0.34943372 0.17630067 0.4257267 ]
279,RightArrow,[0.04786076 0.3516621  0.17707214 0.42750037]
279,LeftArrow,[0.04786076 0.3516621  0.17707214 0.42750037]
280,RightArrow,[0.04889769 0.35421634 0.1785518  0.4293117 ]
280,LeftArrow,[0.04889769 0.35421634 0.1785518  0.4293117 ]
281,RightArrow,[0.04945542 0.3567805  0.18205464 0.43078193]
282,RightArrow,[0.04924676 0.35609034 0.18250434 0.43084845]
283,RightArrow,[0.05083729 0.35513327 0.18441778 0.42997435]
284,RightArrow,[0.0549115  0.3550603  0.18685785 0.43021438]
285,RightArrow,[0.06144831 0.35522908 0.19783029 0.43038362]
286,RightArrow,[0.06907592 0.3561686  0.19917163 0.43062523]
286,LeftArrow,[0.06907592 0.3561686  0.19917163 0.43062523]
287,RightArrow,[0.07333689 0.35674262 0.2029916  0.430875  ]
287,LeftArrow,[0.07333689 0.35674262 0.2029916  0.430875  ]
288,RightArrow,[0.07698439 0.35833687 0.20589302 0.43227875]
289,RightArrow,[0.0871699  0.35933143 0.21942656 0.4319831 ]
290,RightArrow,[0.09435973 0.36150947 0.22169071 0.43271026]
291,RightArrow,[0.09297486 0.36979648 0.22099166 0.44069937]
292,RightArrow,[0.08921406 0.37529138 0.22558767 0.4462308 ]
293,RightArrow,[0.08867264 0.3824318  0.22542024 0.45533806]
294,RightArrow,[0.08716536 0.39123148 0.2200467  0.46199697]
295,RightArrow,[0.08432186 0.39399326 0.21679702 0.46441805]
296,RightArrow,[0.08049149 0.3942591  0.2117171  0.46473628]
297,RightArrow,[0.07751721 0.39374346 0.20757347 0.46393883]
298,RightArrow,[0.07414971 0.39134765 0.20467879 0.4636402 ]
299,RightArrow,[0.07431597 0.39046535 0.20583269 0.46284708]
300,RightArrow,[0.08389645 0.38629565 0.22108153 0.45908454]
301,RightArrow,[0.08662171 0.38630006 0.22292429 0.45883068]
302,RightArrow,[0.08628683 0.392472   0.22107913 0.4623601 ]
303,RightArrow,[0.07767023 0.39315173 0.2075588  0.46529588]
304,RightArrow,[0.07610832 0.39594358 0.20837913 0.46838868]
304,LeftArrow,[0.07610832 0.39594358 0.20837913 0.46838868]
305,RightArrow,[0.08405301 0.39894265 0.22059298 0.47036022]
305,LeftArrow,[0.08405301 0.39894265 0.22059298 0.47036022]
306,LeftArrow,[0.09157936 0.39961192 0.22574721 0.4716129 ]
306,RightArrow,[0.09157936 0.39961192 0.22574721 0.4716129 ]
307,LeftArrow,[0.09371682 0.3975986  0.22623178 0.47022334]
307,RightArrow,[0.09371682 0.3975986  0.22623178 0.47022334]
308,RightArrow,[0.09143399 0.3958887  0.22442591 0.46724975]
308,LeftArrow,[0.09143399 0.3958887  0.22442591 0.46724975]
309,RightArrow,[0.08935761 0.39493945 0.22358796 0.46460804]
310,RightArrow,[0.08880018 0.39352825 0.22355336 0.46381852]
311,RightArrow,[0.0882671  0.39312217 0.22328626 0.46361664]
312,RightArrow,[0.08620455 0.39354777 0.22162935 0.46364045]
313,RightArrow,[0.08030069 0.39413083 0.21341556 0.46452338]
314,RightArrow,[0.07666053 0.39367616 0.20825751 0.46562153]
315,RightArrow,[0.07394689 0.3944561  0.20785186 0.4665919 ]
316,RightArrow,[0.077388   0.3957341  0.20999853 0.46782866]
317,RightArrow,[0.07883028 0.39697897 0.21206436 0.4696071 ]
317,LeftArrow,[0.07883028 0.39697897 0.21206436 0.4696071 ]
318,LeftArrow,[0.07967532 0.39869106 0.21315333 0.47276527]
318,RightArrow,[0.07967532 0.39869106 0.21315333 0.47276527]
319,LeftArrow,[0.08052506 0.4030485  0.21436611 0.47764388]
320,LeftArrow,[0.08687969 0.40782285 0.22397491 0.4802103 ]
321,LeftArrow,[0.09653445 0.40135896 0.23431358 0.48858172]
322,LeftArrow,[0.10699797 0.40183076 0.23859906 0.4905474 ]
323,LeftArrow,[0.1028735  0.407234   0.23324999 0.49419516]
324,LeftArrow,[0.09876302 0.41460067 0.22970855 0.5033722 ]
325,LeftArrow,[0.09892777 0.42307442 0.23123908 0.5117176 ]
326,LeftArrow,[0.09781276 0.42856228 0.23133792 0.51821125]
327,LeftArrow,[0.09615219 0.42990446 0.22938913 0.52282965]
327,BlueAvatar,[0.19707371 0.01831615 0.31419432 0.10320863]
328,BlueAvatar,[0.20553161 0.02019638 0.32092106 0.10487691]
328,LeftArrow,[0.09439421 0.43105084 0.2280012  0.52378184]
329,BlueAvatar,[0.20381103 0.01853555 0.31905267 0.10395323]
329,LeftArrow,[0.0896114  0.43123186 0.22436589 0.5235082 ]
330,BlueAvatar,[0.2005452  0.01782081 0.31579006 0.10363003]
330,LeftArrow,[0.08591033 0.43544438 0.21681795 0.52392524]
331,BlueAvatar,[0.20266958 0.02591386 0.3185752  0.11241795]
331,LeftArrow,[0.08711209 0.44068488 0.21841604 0.52948093]
332,BlueAvatar,[0.2112172  0.04742269 0.32406673 0.13089404]
332,LeftArrow,[0.09715253 0.4541005  0.22515127 0.5425807 ]
333,LeftArrow,[0.10180667 0.4734442  0.22677267 0.5645839 ]
333,BlueAvatar,[0.21596864 0.08066714 0.327068   0.158311  ]
334,LeftArrow,[0.09361724 0.49683586 0.22226772 0.5889082 ]
334,BlueAvatar,[0.21368001 0.11131105 0.32233393 0.18556222]
335,LeftArrow,[0.08298706 0.5158757  0.21425475 0.6067728 ]
335,BlueAvatar,[0.20876926 0.13546461 0.3185541  0.20775828]
336,LeftArrow,[0.07253972 0.5309292  0.20527095 0.6209333 ]
336,BlueAvatar,[0.2053475  0.15442735 0.3124587  0.22509241]
337,LeftArrow,[0.06844418 0.5401384  0.20155218 0.62955767]
337,BlueAvatar,[0.20700558 0.16728103 0.31097153 0.23424998]
338,LeftArrow,[0.05961648 0.5456891  0.19345352 0.6359476 ]
338,BlueAvatar,[0.20352867 0.17565835 0.30687073 0.2414456 ]
339,LeftArrow,[0.04140985 0.5524765  0.17381872 0.6419407 ]
339,BlueAvatar,[0.19339031 0.18148315 0.29484138 0.24771887]
340,LeftArrow,[0.01310793 0.55853313 0.15119636 0.64936775]
340,BlueAvatar,[0.1793277  0.1889122  0.28368652 0.2541844 ]
341,LeftArrow,[0.00119139 0.5672527  0.12780538 0.6577627 ]
341,BlueAvatar,[0.16748546 0.19795153 0.27316242 0.26331338]
342,LeftArrow,[0.         0.57369936 0.10674427 0.6652982 ]
342,BlueAvatar,[0.15525284 0.20399703 0.26115894 0.27158514]
343,BlueAvatar,[0.14262845 0.21088336 0.24714114 0.27511823]
343,LeftArrow,[0.         0.5804424  0.08975093 0.6723522 ]
344,BlueAvatar,[0.13304763 0.21351224 0.23649488 0.27685997]
344,LeftArrow,[1.1156127e-04 5.8108544e-01 7.2216913e-02 6.7702460e-01]
345,BlueAvatar,[0.11912602 0.21292648 0.2251252  0.2780306 ]
345,LeftArrow,[5.7900697e-04 5.8161288e-01 6.1775543e-02 6.8133479e-01]
346,BlueAvatar,[0.11890546 0.21374749 0.22521919 0.27721903]
346,LeftArrow,[0.00068612 0.5812206  0.06003543 0.68233585]
347,BlueAvatar,[0.12073018 0.21397676 0.22755174 0.27675092]
347,LeftArrow,[5.7223253e-04 5.7994401e-01 6.0026035e-02 6.8105805e-01]
348,BlueAvatar,[0.12503812 0.21217474 0.23129764 0.27449274]
348,LeftArrow,[0.         0.5784509  0.06460458 0.676286  ]
349,BlueAvatar,[0.13165092 0.20725062 0.24074072 0.26928613]
349,LeftArrow,[3.9167702e-04 5.7203144e-01 6.9647141e-02 6.7089349e-01]
350,BlueAvatar,[0.1417162  0.20077123 0.25089726 0.26306048]
350,LeftArrow,[0.         0.5675094  0.07653154 0.6613662 ]
351,LeftArrow,[0.         0.56033444 0.08469756 0.65458345]
351,BlueAvatar,[0.14602283 0.19355652 0.25390047 0.25741503]
352,BlueAvatar,[0.13807268 0.18107073 0.24659564 0.246365  ]
352,LeftArrow,[0.00077086 0.54916465 0.07393903 0.64785373]
353,LeftArrow,[0.         0.5421213  0.08952845 0.63100946]
353,BlueAvatar,[0.14548391 0.16657768 0.25748062 0.23434587]
354,LeftArrow,[4.5187026e-04 5.2402812e-01 1.1942713e-01 6.1521512e-01]
354,BlueAvatar,[0.16690814 0.15001976 0.27861744 0.216167  ]
355,LeftArrow,[0.00116604 0.509865   0.132119   0.6002398 ]
355,BlueAvatar,[0.1766301  0.13135344 0.28496158 0.19904166]
356,LeftArrow,[0.00159756 0.49810827 0.1314053  0.58876455]
356,BlueAvatar,[0.1693547  0.11695582 0.27842754 0.18703306]
357,LeftArrow,[0.00158237 0.4915923  0.12991905 0.581378  ]
357,BlueAvatar,[0.16299865 0.1046427  0.27627936 0.17593451]
358,LeftArrow,[0.00080785 0.4827637  0.13263401 0.5727095 ]
358,BlueAvatar,[0.16491398 0.09207997 0.2758652  0.16592506]
359,LeftArrow,[0.00157545 0.47465673 0.1364213  0.5650344 ]
359,BlueAvatar,[0.16433041 0.08024131 0.27700418 0.15603176]
360,LeftArrow,[0.00148366 0.46904618 0.13717279 0.5586119 ]
360,BlueAvatar,[0.1633115  0.06966038 0.27544284 0.14960973]
361,LeftArrow,[0.00203748 0.46560633 0.13688345 0.55526626]
361,BlueAvatar,[0.15956922 0.06320609 0.27623355 0.14426464]
362,LeftArrow,[0.00216936 0.46252644 0.14184862 0.5523318 ]
362,BlueAvatar,[0.16539867 0.05907692 0.28358015 0.13835628]
363,LeftArrow,[0.02446073 0.45829907 0.16349642 0.54525566]
363,BlueAvatar,[0.18454383 0.05069637 0.30280373 0.12992781]
364,LeftArrow,[0.05324996 0.45032063 0.19043508 0.53756505]
364,BlueAvatar,[0.20478229 0.04120445 0.32269913 0.12298951]
365,LeftArrow,[0.06420368 0.44377035 0.19782087 0.53078216]
365,BlueAvatar,[0.214274   0.02914857 0.33130807 0.11300987]
366,BlueAvatar,[0.21117322 0.01918878 0.33054924 0.10579275]
366,LeftArrow,[0.05804508 0.43853602 0.19546643 0.5264501 ]
367,LeftArrow,[0.04870838 0.43597794 0.1853736  0.5242874 ]
367,BlueAvatar,[0.1981735  0.01148842 0.3212423  0.1010645 ]
368,LeftArrow,[0.04224521 0.43397373 0.17827389 0.5230288 ]
368,BlueAvatar,[0.19385204 0.00715505 0.31679842 0.09808569]
369,LeftArrow,[0.04797063 0.4320212  0.18571764 0.5197734 ]
369,BlueAvatar,[0.1962693  0.00338469 0.31804457 0.09506264]
370,BlueAvatar,[1.9739448e-01 2.8036535e-05 3.1999540e-01 8.9037582e-02]
370,LeftArrow,[0.05715691 0.4278695  0.19233672 0.51581186]
371,LeftArrow,[0.05571793 0.4199847  0.19046316 0.5090778 ]
371,BlueAvatar,[0.19585752 0.00040923 0.32339877 0.07721956]
372,LeftArrow,[0.04410055 0.4098412  0.17915687 0.5002863 ]
372,BlueAvatar,[0.1846016  0.         0.31940234 0.06271836]
373,LeftArrow,[0.03575817 0.40088874 0.17372084 0.49121964]
373,BlueAvatar,[0.18456316 0.00095548 0.31759763 0.05208728]
374,LeftArrow,[0.03722733 0.39539793 0.1761921  0.48400214]
374,BlueAvatar,[0.19041328 0.0008967  0.3160283  0.04262304]
375,LeftArrow,[0.04351208 0.39155683 0.18048945 0.48027226]
375,BlueAvatar,[0.2000894  0.00145211 0.31670475 0.03985502]
376,LeftArrow,[0.04602151 0.3880415  0.18200335 0.4777472 ]
376,BlueAvatar,[0.20529866 0.00118482 0.31439304 0.03453339]
377,LeftArrow,[0.04639687 0.38407388 0.18210346 0.47452632]
378,RightArrow,[0.04801923 0.39083216 0.17425019 0.4634306 ]
379,RightArrow,[0.04660761 0.384012   0.1766827  0.45898196]
380,RightArrow,[0.04863666 0.38189277 0.17719783 0.4576145 ]
381,RightArrow,[0.05140054 0.38079298 0.1806893  0.45615256]
382,RightArrow,[0.06015791 0.3784649  0.1942835  0.45303753]
383,RightArrow,[0.06739212 0.3753675  0.19781378 0.45128533]
384,RightArrow,[0.07051884 0.37471223 0.20074347 0.44989538]
385,RightArrow,[0.07778635 0.3735863  0.20477873 0.44717443]
385,LeftArrow,[0.07778635 0.3735863  0.20477873 0.44717443]
386,RightArrow,[0.09263233 0.37072974 0.21947971 0.44107008]
386,LeftArrow,[0.09263233 0.37072974 0.21947971 0.44107008]
387,LeftArrow,[0.10174395 0.36037242 0.22222333 0.43614382]
388,LeftArrow,[0.09719247 0.3606357  0.22314689 0.43263245]
389,LeftArrow,[0.09643243 0.36150622 0.22253051 0.4328093 ]
390,LeftArrow,[0.09738446 0.36071455 0.22297141 0.43297005]
391,LeftArrow,[0.09791717 0.35947797 0.22410169 0.4319984 ]
392,LeftArrow,[0.09705607 0.35808104 0.22383165 0.43221897]
393,LeftArrow,[0.09648769 0.3569762  0.2241782  0.43177086]
393,RightArrow,[0.09648769 0.3569762  0.2241782  0.43177086]
394,LeftArrow,[0.09920599 0.35699886 0.22716147 0.4320584 ]
394,RightArrow,[0.09920599 0.35699886 0.22716147 0.4320584 ]
395,RightArrow,[0.10123866 0.35539824 0.23011526 0.43089426]
395,LeftArrow,[0.10123866 0.35539824 0.23011526 0.43089426]
396,LeftArrow,[0.10156934 0.3534168  0.22736983 0.4283998 ]
396,RightArrow,[0.10156934 0.3534168  0.22736983 0.4283998 ]
397,RightArrow,[0.10270149 0.35143036 0.23115322 0.4261201 ]
397,LeftArrow,[0.10270149 0.35143036 0.23115322 0.4261201 ]
398,RightArrow,[0.11609789 0.35010523 0.24814546 0.42578155]
399,RightArrow,[0.12334283 0.3519015  0.25117075 0.42789647]
399,LeftArrow,[0.12334283 0.3519015  0.25117075 0.42789647]
400,LeftArrow,[0.12369161 0.35255867 0.25098082 0.42856658]
400,RightArrow,[0.12369161 0.35255867 0.25098082 0.42856658]
401,RightArrow,[0.1204657  0.3560428  0.24898624 0.43089497]
401,LeftArrow,[0.1204657  0.3560428  0.24898624 0.43089497]
402,LeftArrow,[0.11874744 0.35826334 0.24788302 0.43204966]
402,RightArrow,[0.11874744 0.35826334 0.24788302 0.43204966]
403,RightArrow,[0.11993407 0.35805637 0.2504279  0.43231124]
404,LeftArrow,[0.12601835 0.35820693 0.2559368  0.43189478]
404,RightArrow,[0.12601835 0.35820693 0.2559368  0.43189478]
405,LeftArrow,[0.13713804 0.35878065 0.27096316 0.43248048]
405,RightArrow,[0.13713804 0.35878065 0.27096316 0.43248048]
406,LeftArrow,[0.14593907 0.36487082 0.27457184 0.43707356]
407,LeftArrow,[0.14908496 0.3659636  0.2765063  0.43869272]
408,LeftArrow,[0.14967811 0.36665833 0.27733788 0.43951988]
409,LeftArrow,[0.15098414 0.36551052 0.27753603 0.4382732 ]
410,LeftArrow,[0.1512112 0.3589849 0.2789414 0.432361 ]
411,LeftArrow,[0.15248546 0.35579634 0.28123394 0.42983115]
412,LeftArrow,[0.16027856 0.35271335 0.29047963 0.42771947]
412,RightArrow,[0.15796086 0.35317984 0.28620893 0.42783585]
413,RightArrow,[0.16845831 0.3509238  0.29657817 0.42572072]
413,LeftArrow,[0.16845831 0.3509238  0.29657817 0.42572072]
414,RightArrow,[0.17342661 0.34982634 0.2986949  0.42489558]
414,LeftArrow,[0.17342661 0.34982634 0.2986949  0.42489558]
415,RightArrow,[0.1709345  0.3495494  0.29776815 0.4243877 ]
415,LeftArrow,[0.1709345  0.3495494  0.29776815 0.4243877 ]
416,RightArrow,[0.1697166  0.35034892 0.29724187 0.4238921 ]
416,LeftArrow,[0.1697166  0.35034892 0.29724187 0.4238921 ]
417,LeftArrow,[0.17283401 0.3522109  0.29825053 0.42708614]
417,RightArrow,[0.17283401 0.3522109  0.29825053 0.42708614]
418,RightArrow,[0.17039917 0.35389447 0.29745448 0.4276513 ]
418,LeftArrow,[0.17039917 0.35389447 0.29745448 0.4276513 ]
419,LeftArrow,[0.16470763 0.3549556  0.29264665 0.42901242]
419,RightArrow,[0.16470763 0.3549556  0.29264665 0.42901242]
420,LeftArrow,[0.15803447 0.356767   0.285462   0.43091738]
421,LeftArrow,[0.15693296 0.35760918 0.28414464 0.43133494]
422,RightArrow,[0.15278646 0.35623157 0.2773618  0.43030053]
423,RightArrow,[0.14889008 0.35601836 0.274854   0.42993432]
423,LeftArrow,[0.14889008 0.35601836 0.274854   0.42993432]
424,RightArrow,[0.14652744 0.35513183 0.27400738 0.42931846]
424,LeftArrow,[0.14652744 0.35513183 0.27400738 0.42931846]
425,RightArrow,[0.14142793 0.35385936 0.27224216 0.4286536 ]
425,LeftArrow,[0.14142793 0.35385936 0.27224216 0.4286536 ]
426,RightArrow,[0.13338445 0.3530664  0.2596678  0.42762443]
426,LeftArrow,[0.13570496 0.352335   0.26408613 0.4275041 ]
427,RightArrow,[0.13091274 0.3523361  0.25655526 0.42757726]
428,RightArrow,[0.12926899 0.35129997 0.2540899  0.4271402 ]
429,RightArrow,[0.12322925 0.34925583 0.251148   0.42519614]
429,LeftArrow,[0.12322925 0.34925583 0.251148   0.42519614]
430,LeftArrow,[0.11333593 0.33940718 0.24421299 0.42872348]
431,LeftArrow,[0.10325389 0.33674687 0.23665583 0.4279489 ]
432,LeftArrow,[0.0991438  0.33523667 0.23440868 0.42773414]
433,LeftArrow,[0.10012912 0.3350611  0.2350938  0.42694739]
434,LeftArrow,[0.10281092 0.3307504  0.2364665  0.42313194]
435,LeftArrow,[0.10126658 0.32376233 0.23514245 0.4157214 ]
436,LeftArrow,[0.10155282 0.31745133 0.23393396 0.41098914]
437,LeftArrow,[0.10087046 0.3151844  0.23598629 0.40831625]
438,LeftArrow,[0.10082752 0.31590924 0.23445114 0.40860632]
439,LeftArrow,[0.09731624 0.3179584  0.23090252 0.4102944 ]
440,LeftArrow,[0.09549446 0.32114768 0.23048116 0.41298366]
441,LeftArrow,[0.09592862 0.32849512 0.22960755 0.4206091 ]
442,LeftArrow,[0.09759705 0.34225523 0.22850423 0.43388498]
443,LeftArrow,[0.10118584 0.3585901  0.23071682 0.45245507]
444,LeftArrow,[0.10933059 0.3780685  0.24020001 0.467664  ]
